PLANTA,FECHA P.,HORA,TDC REAL,TVN COCINA
ATICO,2019-11-26,1899-12-30 10:00:00,50.0,53.8
ATICO,2019-11-26,1899-12-30 11:00:00,51.0,48.0
ATICO,2019-11-26,1899-12-30 12:00:00,29.0,104.1
ATICO,2019-11-26,1899-12-30 13:00:00,30.0,105.3
ATICO,2019-11-26,1899-12-30 15:00:00,14.0,34.5
ATICO,2019-11-26,1899-12-30 16:00:00,15.0,35.3
ATICO,2019-11-26,1899-12-30 18:00:00,14.5,28.1
ATICO,2019-11-26,1899-12-30 19:00:00,14.0,26.0
ATICO,2019-11-26,1899-12-30 20:00:00,17.0,31.5
ATICO,2019-11-26,1899-12-30 21:00:00,16.0,32.2
ATICO,2019-11-26,1899-12-30 22:00:00,18.5,38.0
ATICO,2019-11-26,1899-12-30 23:00:00,19.0,35.9
ATICO,2019-11-26,1899-12-31 00:00:00,26.0,37.9
ATICO,2019-11-26,1899-12-31 01:00:00,19.0,39.0
ATICO,2019-11-26,1899-12-31 02:00:00,22.3,40.7
ATICO,2019-11-26,1899-12-31 04:00:00,23.7,44.3
ATICO,2019-11-26,1899-12-31 05:00:00,24.7,45.2
ATICO,2019-11-26,1899-12-31 06:00:00,32.3,49.6
ATICO,2019-11-26,1899-12-31 07:00:00,38.0,55.0
ATICO,2019-11-27,1899-12-30 08:00:00,38.5,55.2
ATICO,2019-11-27,1899-12-30 09:00:00,28.0,50.6
ATICO,2019-11-27,1899-12-30 10:00:00,28.0,45.4
ATICO,2019-11-27,1899-12-30 11:00:00,30.0,59.0
ATICO,2019-11-27,1899-12-30 12:00:00,32.0,63.1
ATICO,2019-11-27,1899-12-30 14:00:00,29.0,58.6
ATICO,2019-11-27,1899-12-30 15:00:00,30.0,59.0
ATICO,2019-11-27,1899-12-30 19:00:00,14.0,34.5
ATICO,2019-11-27,1899-12-30 20:00:00,15.0,40.7
ATICO,2019-11-27,1899-12-30 21:00:00,16.0,37.5
ATICO,2019-11-27,1899-12-30 22:00:00,28.0,35.2
ATICO,2019-11-27,1899-12-30 23:00:00,32.0,37.0
ATICO,2019-11-27,1899-12-31 00:00:00,30.5,36.5
ATICO,2019-11-27,1899-12-31 01:00:00,31.5,38.2
ATICO,2019-11-27,1899-12-31 02:00:00,34.7,33.6
ATICO,2019-11-27,1899-12-31 03:00:00,26.2,36.7
ATICO,2019-11-27,1899-12-31 04:00:00,24.6,39.7
ATICO,2019-11-27,1899-12-31 05:00:00,28.8,42.6
ATICO,2019-11-27,1899-12-31 06:00:00,31.2,42.6
ATICO,2019-11-27,1899-12-31 07:00:00,34.0,46.2
ATICO,2019-11-28,1899-12-30 08:00:00,36.5,42.1
ATICO,2019-11-28,1899-12-30 09:00:00,35.2,44.2
ATICO,2019-11-28,1899-12-30 10:00:00,38.3,44.3
ATICO,2019-11-28,1899-12-30 11:00:00,40.8,56.8
ATICO,2019-11-28,1899-12-30 12:00:00,40.5,42.7
ATICO,2019-11-28,1899-12-30 13:00:00,40.0,48.5
ATICO,2019-11-28,1899-12-30 14:00:00,29.0,44.5
ATICO,2019-11-28,1899-12-30 15:00:00,28.0,35.6
ATICO,2019-11-28,1899-12-30 16:00:00,27.3,61.7
ATICO,2019-11-28,1899-12-30 17:00:00,35.5,61.9
ATICO,2019-11-28,1899-12-30 18:00:00,35.3,74.8
ATICO,2019-11-28,1899-12-30 19:00:00,14.0,26.3
ATICO,2019-11-28,1899-12-30 20:00:00,23.5,32.1
ATICO,2019-11-28,1899-12-30 21:00:00,25.5,33.3
ATICO,2019-11-28,1899-12-30 22:00:00,22.6,31.9
ATICO,2019-11-28,1899-12-30 23:00:00,24.0,35.9
ATICO,2019-11-28,1899-12-31 00:00:00,24.2,35.3
ATICO,2019-11-28,1899-12-31 01:00:00,26.8,40.1
ATICO,2019-11-28,1899-12-31 02:00:00,25.6,40.6
ATICO,2019-11-28,1899-12-31 03:00:00,27.5,43.3
ATICO,2019-11-28,1899-12-31 04:00:00,27.8,44.0
ATICO,2019-11-28,1899-12-31 05:00:00,23.4,46.6
ATICO,2019-11-28,1899-12-31 06:00:00,27.2,43.2
ATICO,2019-11-28,1899-12-31 07:00:00,28.8,47.0
ATICO,2019-11-29,1899-12-30 08:00:00,34.6,54.0
ATICO,2019-11-29,1899-12-30 09:00:00,33.3,67.1
ATICO,2019-11-29,1899-12-30 10:00:00,35.0,45.1
ATICO,2019-11-29,1899-12-30 11:00:00,37.8,67.8
ATICO,2019-11-29,1899-12-30 12:00:00,40.0,53.3
ATICO,2019-11-29,1899-12-30 13:00:00,38.3,59.3
ATICO,2019-11-29,1899-12-30 14:00:00,36.0,35.7
ATICO,2019-11-29,1899-12-30 15:00:00,40.5,78.1
ATICO,2019-11-29,1899-12-30 17:00:00,35.0,82.4
ATICO,2019-11-29,1899-12-30 19:00:00,37.0,92.7
ATICO,2019-11-29,1899-12-30 20:00:00,42.0,107.1
ATICO,2019-11-29,1899-12-30 22:00:00,17.0,45.3
ATICO,2019-11-29,1899-12-30 23:00:00,21.5,28.2
ATICO,2019-11-29,1899-12-31 00:00:00,22.5,29.8
ATICO,2019-11-29,1899-12-31 01:00:00,21.5,34.0
ATICO,2019-11-29,1899-12-31 02:00:00,23.3,37.0
ATICO,2019-11-29,1899-12-31 03:00:00,27.8,37.0
ATICO,2019-11-29,1899-12-31 04:00:00,29.7,37.5
ATICO,2019-11-29,1899-12-31 05:00:00,27.0,38.5
ATICO,2019-11-29,1899-12-31 06:00:00,23.3,39.8
ATICO,2019-11-29,1899-12-31 07:00:00,22.3,38.6
ATICO,2019-11-30,1899-12-30 08:00:00,30.3,35.0
ATICO,2019-11-30,1899-12-30 09:00:00,32.0,43.6
ATICO,2019-11-30,1899-12-30 10:00:00,29.5,41.5
ATICO,2019-11-30,1899-12-30 11:00:00,40.5,31.4
ATICO,2019-11-30,1899-12-30 12:00:00,42.7,33.4
ATICO,2019-11-30,1899-12-30 13:00:00,43.0,25.9
ATICO,2019-11-30,1899-12-30 14:00:00,50.5,26.9
ATICO,2019-11-30,1899-12-30 15:00:00,50.5,25.5
ATICO,2019-11-30,1899-12-30 16:00:00,25.0,21.2
ATICO,2019-11-30,1899-12-30 17:00:00,25.3,22.7
ATICO,2019-11-30,1899-12-30 18:00:00,23.4,27.4
ATICO,2019-11-30,1899-12-30 19:00:00,25.0,25.8
ATICO,2019-11-30,1899-12-30 20:00:00,21.6,27.0
ATICO,2019-11-30,1899-12-30 21:00:00,21.8,26.0
ATICO,2019-11-30,1899-12-30 22:00:00,22.4,27.6
ATICO,2019-11-30,1899-12-30 23:00:00,24.4,33.0
ATICO,2019-11-30,1899-12-31 00:00:00,21.0,34.8
ATICO,2019-11-30,1899-12-31 01:00:00,23.8,34.5
ATICO,2019-11-30,1899-12-31 02:00:00,23.4,33.8
ATICO,2019-11-30,1899-12-31 03:00:00,24.2,31.4
ATICO,2019-11-30,1899-12-31 04:00:00,24.6,33.5
ATICO,2019-11-30,1899-12-31 05:00:00,28.4,32.3
ATICO,2019-11-30,1899-12-31 06:00:00,29.0,37.6
ATICO,2019-11-30,1899-12-31 07:00:00,29.2,37.7
ATICO,2019-12-01,1899-12-30 08:00:00,32.2,44.2
ATICO,2019-12-01,1899-12-30 09:00:00,32.4,46.0
ATICO,2019-12-01,1899-12-30 10:00:00,32.8,48.7
ATICO,2019-12-01,1899-12-30 11:00:00,30.6,51.3
ATICO,2019-12-01,1899-12-30 12:00:00,32.5,42.9
ATICO,2019-12-01,1899-12-30 13:00:00,32.0,55.4
ATICO,2019-12-01,1899-12-30 14:00:00,33.5,50.1
ATICO,2019-12-01,1899-12-30 16:00:00,26.0,40.9
ATICO,2019-12-01,1899-12-30 18:00:00,28.0,42.7
ATICO,2019-12-01,1899-12-30 19:00:00,26.5,19.3
ATICO,2019-12-01,1899-12-30 20:00:00,14.5,26.5
ATICO,2019-12-01,1899-12-30 21:00:00,16.0,24.1
ATICO,2019-12-01,1899-12-30 22:00:00,16.0,24.3
ATICO,2019-12-01,1899-12-30 23:00:00,17.0,27.3
ATICO,2019-12-01,1899-12-31 00:00:00,17.5,32.7
ATICO,2019-12-01,1899-12-31 01:00:00,21.8,27.9
ATICO,2019-12-01,1899-12-31 02:00:00,22.4,30.1
ATICO,2019-12-01,1899-12-31 03:00:00,20.3,33.3
ATICO,2019-12-01,1899-12-31 04:00:00,21.8,32.8
ATICO,2019-12-01,1899-12-31 05:00:00,21.3,41.2
ATICO,2019-12-01,1899-12-31 06:00:00,23.6,37.8
ATICO,2019-12-01,1899-12-31 07:00:00,27.0,45.3
ATICO,2019-12-02,1899-12-30 08:00:00,25.4,41.5
ATICO,2019-12-02,1899-12-30 09:00:00,25.6,47.7
ATICO,2019-12-02,1899-12-30 10:00:00,26.0,39.2
ATICO,2019-12-02,1899-12-30 11:00:00,25.8,45.7
ATICO,2019-12-02,1899-12-30 12:00:00,27.8,43.3
ATICO,2019-12-02,1899-12-30 13:00:00,27.0,43.3
ATICO,2019-12-02,1899-12-30 14:00:00,29.3,41.9
ATICO,2019-12-02,1899-12-30 15:00:00,30.7,56.2
ATICO,2019-12-02,1899-12-30 16:00:00,32.0,46.0
ATICO,2019-12-02,1899-12-30 17:00:00,33.0,57.8
ATICO,2019-12-02,1899-12-30 18:00:00,32.0,39.9
ATICO,2019-12-02,1899-12-30 19:00:00,34.5,41.8
ATICO,2019-12-02,1899-12-30 20:00:00,24.5,32.5
ATICO,2019-12-02,1899-12-30 21:00:00,25.5,42.3
ATICO,2019-12-02,1899-12-30 22:00:00,30.0,29.5
ATICO,2019-12-02,1899-12-30 23:00:00,25.7,26.4
ATICO,2019-12-02,1899-12-31 00:00:00,24.4,25.9
ATICO,2019-12-02,1899-12-31 01:00:00,26.5,24.3
ATICO,2019-12-02,1899-12-31 02:00:00,25.8,30.1
ATICO,2019-12-02,1899-12-31 03:00:00,23.8,35.8
ATICO,2019-12-02,1899-12-31 04:00:00,23.6,32.6
ATICO,2019-12-02,1899-12-31 05:00:00,25.3,27.5
ATICO,2019-12-02,1899-12-31 06:00:00,25.4,36.5
ATICO,2019-12-02,1899-12-31 07:00:00,26.8,29.6
ATICO,2019-12-03,1899-12-30 08:00:00,27.6,43.4
ATICO,2019-12-03,1899-12-30 09:00:00,28.6,36.9
ATICO,2019-12-03,1899-12-30 10:00:00,29.6,44.9
ATICO,2019-12-03,1899-12-30 11:00:00,29.8,41.5
ATICO,2019-12-03,1899-12-30 12:00:00,29.8,48.1
ATICO,2019-12-03,1899-12-30 13:00:00,29.8,45.4
ATICO,2019-12-03,1899-12-30 14:00:00,30.8,51.7
ATICO,2019-12-03,1899-12-30 15:00:00,38.8,81.1
ATICO,2019-12-03,1899-12-30 16:00:00,33.3,67.1
ATICO,2019-12-03,1899-12-30 17:00:00,33.7,38.6
ATICO,2019-12-03,1899-12-30 18:00:00,36.0,59.7
ATICO,2019-12-03,1899-12-30 20:00:00,37.0,67.1
ATICO,2019-12-03,1899-12-30 22:00:00,24.0,34.9
ATICO,2019-12-03,1899-12-31 00:00:00,22.8,28.9
ATICO,2019-12-03,1899-12-31 01:00:00,24.3,25.2
ATICO,2019-12-03,1899-12-31 02:00:00,24.4,32.5
ATICO,2019-12-03,1899-12-31 03:00:00,30.3,31.0
ATICO,2019-12-03,1899-12-31 04:00:00,28.4,31.9
ATICO,2019-12-03,1899-12-31 05:00:00,32.3,27.3
ATICO,2019-12-03,1899-12-31 06:00:00,30.2,37.5
ATICO,2019-12-03,1899-12-31 07:00:00,35.3,34.6
ATICO,2019-12-04,1899-12-30 08:00:00,32.2,35.7
ATICO,2019-12-04,1899-12-30 09:00:00,34.5,25.3
ATICO,2019-12-04,1899-12-30 10:00:00,28.0,43.8
ATICO,2019-12-04,1899-12-30 11:00:00,28.0,41.0
ATICO,2019-12-04,1899-12-30 12:00:00,44.0,22.7
ATICO,2019-12-04,1899-12-30 22:00:00,18.0,29.0
ATICO,2019-12-04,1899-12-31 00:00:00,26.3,29.3
ATICO,2019-12-04,1899-12-31 01:00:00,32.5,27.8
ATICO,2019-12-04,1899-12-31 02:00:00,34.5,31.4
ATICO,2019-12-04,1899-12-31 03:00:00,50.0,27.0
ATICO,2019-12-04,1899-12-31 04:00:00,51.0,28.5
ATICO,2019-12-04,1899-12-31 05:00:00,43.0,34.0
ATICO,2019-12-05,1899-12-30 20:00:00,12.0,23.0
ATICO,2019-12-05,1899-12-30 21:00:00,13.5,28.0
ATICO,2019-12-05,1899-12-30 22:00:00,14.0,25.2
ATICO,2019-12-05,1899-12-30 23:00:00,11.0,27.9
ATICO,2019-12-05,1899-12-31 00:00:00,15.0,30.1
ATICO,2019-12-05,1899-12-31 02:00:00,17.0,32.7
ATICO,2019-12-06,1899-12-30 19:00:00,16.0,24.9
ATICO,2019-12-06,1899-12-30 20:00:00,16.0,27.7
ATICO,2019-12-06,1899-12-30 22:00:00,16.0,32.9
ATICO,2019-12-06,1899-12-30 23:00:00,18.7,35.1
ATICO,2019-12-06,1899-12-31 00:00:00,17.0,32.9
ATICO,2019-12-06,1899-12-31 02:00:00,17.0,34.1
ATICO,2019-12-06,1899-12-31 03:00:00,13.0,20.2
ATICO,2019-12-06,1899-12-31 04:00:00,14.0,21.6
ATICO,2019-12-06,1899-12-31 05:00:00,15.0,20.6
ATICO,2019-12-06,1899-12-31 06:00:00,16.0,22.2
ATICO,2019-12-06,1899-12-31 07:00:00,17.0,22.2
ATICO,2019-12-07,1899-12-30 15:00:00,33.0,21.9
ATICO,2019-12-07,1899-12-30 16:00:00,18.5,24.6
ATICO,2019-12-07,1899-12-30 17:00:00,19.5,24.0
ATICO,2019-12-07,1899-12-30 18:00:00,15.7,23.5
ATICO,2019-12-07,1899-12-30 19:00:00,16.7,23.8
ATICO,2019-12-07,1899-12-30 20:00:00,22.0,25.7
ATICO,2019-12-07,1899-12-30 21:00:00,26.5,24.2
ATICO,2019-12-07,1899-12-30 22:00:00,24.0,24.6
ATICO,2019-12-07,1899-12-30 23:00:00,29.0,27.0
ATICO,2019-12-07,1899-12-31 00:00:00,25.0,28.8
ATICO,2019-12-07,1899-12-31 01:00:00,30.0,29.3
ATICO,2019-12-07,1899-12-31 02:00:00,19.7,33.4
ATICO,2019-12-07,1899-12-31 03:00:00,32.5,31.4
ATICO,2019-12-07,1899-12-31 04:00:00,28.7,34.2
ATICO,2019-12-07,1899-12-31 05:00:00,34.5,32.1
ATICO,2019-12-07,1899-12-31 06:00:00,31.7,37.7
ATICO,2019-12-07,1899-12-31 07:00:00,36.5,35.5
ATICO,2019-12-08,1899-12-30 08:00:00,32.0,25.7
ATICO,2019-12-08,1899-12-30 09:00:00,33.0,25.7
ATICO,2019-12-08,1899-12-30 10:00:00,38.0,23.8
ATICO,2019-12-08,1899-12-30 11:00:00,48.0,23.7
ATICO,2019-12-08,1899-12-30 12:00:00,49.0,24.4
ATICO,2019-12-08,1899-12-30 13:00:00,50.0,23.9
ATICO,2019-12-08,1899-12-30 14:00:00,40.5,24.5
ATICO,2019-12-08,1899-12-30 15:00:00,56.0,25.8
ATICO,2019-12-08,1899-12-30 16:00:00,57.0,26.6
ATICO,2019-12-08,1899-12-30 17:00:00,48.0,29.0
ATICO,2019-12-08,1899-12-30 18:00:00,61.0,23.2
ATICO,2019-12-08,1899-12-30 19:00:00,27.0,23.0
ATICO,2019-12-08,1899-12-30 20:00:00,11.7,23.4
ATICO,2019-12-08,1899-12-30 21:00:00,12.7,24.4
ATICO,2019-12-08,1899-12-30 22:00:00,14.7,25.7
ATICO,2019-12-08,1899-12-30 23:00:00,15.7,27.6
ATICO,2019-12-08,1899-12-31 00:00:00,15.3,27.3
ATICO,2019-12-08,1899-12-31 01:00:00,16.3,28.5
ATICO,2019-12-08,1899-12-31 02:00:00,17.3,26.5
ATICO,2019-12-08,1899-12-31 03:00:00,18.5,29.3
ATICO,2019-12-08,1899-12-31 04:00:00,18.5,34.5
ATICO,2019-12-08,1899-12-31 05:00:00,20.0,26.3
ATICO,2019-12-08,1899-12-31 06:00:00,21.0,27.3
ATICO,2019-12-09,1899-12-30 17:00:00,5.0,20.5
ATICO,2019-12-09,1899-12-30 18:00:00,19.0,23.9
ATICO,2019-12-09,1899-12-30 19:00:00,33.0,26.4
ATICO,2019-12-09,1899-12-30 20:00:00,14.0,25.1
ATICO,2019-12-09,1899-12-30 21:00:00,16.5,41.3
ATICO,2019-12-09,1899-12-30 22:00:00,17.5,40.1
ATICO,2019-12-09,1899-12-30 23:00:00,26.0,26.7
ATICO,2019-12-09,1899-12-31 00:00:00,22.0,25.8
ATICO,2019-12-09,1899-12-31 01:00:00,23.0,25.0
ATICO,2019-12-09,1899-12-31 02:00:00,12.0,24.1
ATICO,2019-12-09,1899-12-31 03:00:00,17.5,23.6
ATICO,2019-12-09,1899-12-31 04:00:00,18.5,28.8
ATICO,2019-12-09,1899-12-31 05:00:00,14.5,24.9
ATICO,2019-12-09,1899-12-31 06:00:00,15.0,25.2
ATICO,2019-12-10,1899-12-30 16:00:00,10.0,20.1
ATICO,2019-12-10,1899-12-30 17:00:00,10.0,17.1
ATICO,2019-12-10,1899-12-30 18:00:00,12.5,21.1
ATICO,2019-12-10,1899-12-30 19:00:00,12.0,18.1
ATICO,2019-12-10,1899-12-30 20:00:00,14.3,24.4
ATICO,2019-12-10,1899-12-30 21:00:00,15.5,23.7
ATICO,2019-12-10,1899-12-30 22:00:00,16.0,24.2
ATICO,2019-12-10,1899-12-30 23:00:00,17.0,25.0
ATICO,2019-12-10,1899-12-31 00:00:00,25.7,28.8
ATICO,2019-12-10,1899-12-31 01:00:00,26.0,27.7
ATICO,2019-12-10,1899-12-31 02:00:00,27.7,28.2
ATICO,2019-12-10,1899-12-31 03:00:00,28.7,31.0
ATICO,2019-12-10,1899-12-31 04:00:00,29.0,29.3
ATICO,2019-12-10,1899-12-31 05:00:00,30.0,33.7
ATICO,2019-12-10,1899-12-31 06:00:00,31.0,33.5
ATICO,2019-12-10,1899-12-31 07:00:00,32.3,40.0
ATICO,2019-12-11,1899-12-30 08:00:00,32.7,38.5
ATICO,2019-12-11,1899-12-30 09:00:00,36.5,45.1
ATICO,2019-12-11,1899-12-30 10:00:00,34.7,37.3
ATICO,2019-12-11,1899-12-30 11:00:00,28.0,47.2
ATICO,2019-12-11,1899-12-30 12:00:00,30.0,49.4
ATICO,2019-12-11,1899-12-30 14:00:00,26.0,51.7
ATICO,2019-12-11,1899-12-30 16:00:00,8.0,16.9
ATICO,2019-12-11,1899-12-30 17:00:00,9.0,17.1
ATICO,2019-12-11,1899-12-30 18:00:00,34.0,20.5
ATICO,2019-12-11,1899-12-30 19:00:00,24.5,22.8
ATICO,2019-12-11,1899-12-30 20:00:00,25.0,22.7
ATICO,2019-12-11,1899-12-30 21:00:00,37.0,22.6
ATICO,2019-12-11,1899-12-30 22:00:00,15.0,23.3
ATICO,2019-12-11,1899-12-30 23:00:00,25.5,24.8
ATICO,2019-12-11,1899-12-31 00:00:00,25.5,25.6
ATICO,2019-12-11,1899-12-31 01:00:00,16.0,26.8
ATICO,2019-12-11,1899-12-31 02:00:00,41.0,30.5
ATICO,2019-12-11,1899-12-31 03:00:00,28.0,33.5
ATICO,2019-12-11,1899-12-31 04:00:00,42.0,29.0
ATICO,2019-12-11,1899-12-31 05:00:00,29.5,34.4
ATICO,2019-12-11,1899-12-31 06:00:00,28.5,30.3
ATICO,2019-12-11,1899-12-31 07:00:00,19.0,35.9
ATICO,2019-12-12,1899-12-30 08:00:00,16.0,31.3
ATICO,2019-12-12,1899-12-30 19:00:00,10.0,26.1
ATICO,2019-12-12,1899-12-30 20:00:00,11.0,26.2
ATICO,2019-12-12,1899-12-30 22:00:00,42.0,22.1
ATICO,2019-12-12,1899-12-30 23:00:00,43.0,22.5
ATICO,2019-12-12,1899-12-31 00:00:00,44.0,22.5
ATICO,2019-12-12,1899-12-31 01:00:00,43.0,19.6
ATICO,2019-12-12,1899-12-31 02:00:00,44.0,19.2
ATICO,2019-12-12,1899-12-31 03:00:00,46.0,26.1
ATICO,2019-12-12,1899-12-31 04:00:00,47.0,26.3
ATICO,2019-12-12,1899-12-31 05:00:00,48.0,21.7
ATICO,2019-12-12,1899-12-31 06:00:00,49.0,21.8
ATICO,2019-12-14,1899-12-31 01:00:00,19.0,30.2
ATICO,2019-12-14,1899-12-31 02:00:00,19.0,26.4
ATICO,2019-12-14,1899-12-31 03:00:00,20.0,26.5
ATICO,2019-12-14,1899-12-31 04:00:00,21.0,27.1
ATICO,2019-12-15,1899-12-30 17:00:00,15.0,18.7
ATICO,2019-12-15,1899-12-30 18:00:00,16.0,19.1
ATICO,2019-12-15,1899-12-30 19:00:00,16.0,20.0
ATICO,2019-12-15,1899-12-30 20:00:00,17.0,20.9
ATICO,2019-12-15,1899-12-30 21:00:00,18.0,24.9
ATICO,2019-12-15,1899-12-30 22:00:00,16.0,25.5
ATICO,2019-12-15,1899-12-30 23:00:00,17.0,27.0
ATICO,2019-12-15,1899-12-31 00:00:00,16.0,29.9
ATICO,2019-12-15,1899-12-31 01:00:00,12.5,29.1
ATICO,2019-12-15,1899-12-31 02:00:00,13.5,30.0
ATICO,2019-12-15,1899-12-31 03:00:00,15.5,30.9
ATICO,2019-12-15,1899-12-31 04:00:00,13.0,25.8
ATICO,2019-12-15,1899-12-31 05:00:00,14.0,27.4
ATICO,2019-12-15,1899-12-31 06:00:00,13.0,27.9
ATICO,2019-12-16,1899-12-30 17:00:00,14.0,27.5
ATICO,2019-12-16,1899-12-30 18:00:00,11.0,25.7
ATICO,2019-12-16,1899-12-30 19:00:00,12.0,27.1
ATICO,2019-12-16,1899-12-30 20:00:00,14.0,27.9
ATICO,2019-12-16,1899-12-30 21:00:00,15.0,31.0
ATICO,2019-12-16,1899-12-30 22:00:00,19.0,32.7
ATICO,2019-12-16,1899-12-30 23:00:00,18.0,30.4
ATICO,2019-12-16,1899-12-31 00:00:00,19.0,38.8
ATICO,2019-12-16,1899-12-31 02:00:00,14.0,36.1
ATICO,2019-12-16,1899-12-31 03:00:00,16.0,33.0
ATICO,2019-12-16,1899-12-31 04:00:00,22.0,44.7
ATICO,2019-12-16,1899-12-31 05:00:00,23.0,48.7
ATICO,2019-12-16,1899-12-31 06:00:00,24.0,46.3
ATICO,2019-12-17,1899-12-30 17:00:00,11.0,23.2
ATICO,2019-12-17,1899-12-30 18:00:00,12.0,25.8
ATICO,2019-12-17,1899-12-30 19:00:00,11.0,27.9
ATICO,2019-12-17,1899-12-30 20:00:00,10.0,30.5
ATICO,2019-12-17,1899-12-30 21:00:00,11.0,34.1
ATICO,2019-12-17,1899-12-30 22:00:00,11.0,38.7
ATICO,2019-12-17,1899-12-30 23:00:00,12.0,37.5
ATICO,2019-12-17,1899-12-31 00:00:00,13.0,32.6
ATICO,2019-12-17,1899-12-31 01:00:00,9.0,34.3
ATICO,2019-12-17,1899-12-31 02:00:00,13.5,30.7
ATICO,2019-12-17,1899-12-31 03:00:00,16.5,33.7
ATICO,2019-12-17,1899-12-31 04:00:00,18.5,29.1
ATICO,2019-12-17,1899-12-31 05:00:00,19.5,32.4
ATICO,2019-12-17,1899-12-31 06:00:00,20.0,33.7
ATICO,2019-12-17,1899-12-31 07:00:00,22.0,27.0
ATICO,2019-12-18,1899-12-30 08:00:00,22.0,33.5
ATICO,2019-12-18,1899-12-30 09:00:00,23.0,41.9
ATICO,2019-12-18,1899-12-30 23:00:00,15.0,44.4
ATICO,2019-12-18,1899-12-31 00:00:00,16.0,48.6
ATICO,2019-12-18,1899-12-31 01:00:00,17.0,50.6
ATICO,2019-12-18,1899-12-31 02:00:00,16.5,46.1
ATICO,2019-12-18,1899-12-31 03:00:00,17.0,35.8
ATICO,2019-12-18,1899-12-31 04:00:00,18.0,39.5
ATICO,2019-12-18,1899-12-31 05:00:00,18.0,28.0
ATICO,2019-12-18,1899-12-31 06:00:00,19.0,32.5
ATICO,2019-12-18,1899-12-31 07:00:00,20.0,35.4
ATICO,2019-12-27,1899-12-30 23:00:00,13.0,22.6
ATICO,2019-12-27,1899-12-31 01:00:00,14.0,24.0
ATICO,2019-12-27,1899-12-31 02:00:00,15.0,24.2
ATICO,2019-12-27,1899-12-31 03:00:00,17.0,26.7
ATICO,2019-12-27,1899-12-31 04:00:00,17.0,25.5
ATICO,2019-12-27,1899-12-31 05:00:00,19.0,28.2
ATICO,2019-12-27,1899-12-31 06:00:00,15.0,24.4
ATICO,2019-12-27,1899-12-31 07:00:00,21.0,27.0
ATICO,2019-12-28,1899-12-30 08:00:00,22.0,25.7
ATICO,2019-12-28,1899-12-30 09:00:00,23.0,26.0
ATICO,2019-12-28,1899-12-30 10:00:00,18.0,23.2
ATICO,2019-12-28,1899-12-30 11:00:00,19.0,24.0
ATICO,2019-12-28,1899-12-30 12:00:00,19.0,23.5
ATICO,2019-12-28,1899-12-30 13:00:00,20.0,25.6
ATICO,2019-12-28,1899-12-30 18:00:00,9.0,19.6
ATICO,2019-12-28,1899-12-30 19:00:00,26.0,18.9
ATICO,2019-12-28,1899-12-30 20:00:00,27.0,20.3
ATICO,2019-12-28,1899-12-30 21:00:00,28.0,21.7
ATICO,2019-12-28,1899-12-30 22:00:00,15.0,22.4
ATICO,2019-12-28,1899-12-30 23:00:00,16.0,24.9
ATICO,2019-12-28,1899-12-31 00:00:00,32.0,24.4
ATICO,2019-12-28,1899-12-31 01:00:00,33.0,24.6
ATICO,2019-12-28,1899-12-31 02:00:00,34.0,25.9
ATICO,2019-12-28,1899-12-31 03:00:00,35.0,25.1
ATICO,2019-12-28,1899-12-31 04:00:00,37.0,25.1
ATICO,2019-12-28,1899-12-31 05:00:00,38.0,26.4
ATICO,2019-12-28,1899-12-31 06:00:00,39.0,26.5
ATICO,2019-12-28,1899-12-31 07:00:00,40.0,23.8
ATICO,2019-12-29,1899-12-30 08:00:00,40.0,25.6
ATICO,2019-12-29,1899-12-30 09:00:00,41.0,26.7
ATICO,2019-12-29,1899-12-30 10:00:00,42.0,26.8
ATICO,2019-12-29,1899-12-30 11:00:00,43.0,27.2
ATICO,2019-12-29,1899-12-30 12:00:00,44.0,27.1
ATICO,2019-12-29,1899-12-30 13:00:00,45.0,27.4
ATICO,2019-12-29,1899-12-30 14:00:00,46.0,37.7
ATICO,2019-12-29,1899-12-30 15:00:00,47.0,38.5
ATICO,2019-12-29,1899-12-30 16:00:00,48.0,34.2
ATICO,2019-12-29,1899-12-30 17:00:00,48.0,34.6
ATICO,2019-12-29,1899-12-30 18:00:00,49.0,32.9
ATICO,2019-12-29,1899-12-30 19:00:00,50.0,30.6
ATICO,2019-12-29,1899-12-30 20:00:00,51.0,30.9
ATICO,2019-12-29,1899-12-30 21:00:00,13.0,28.4
ATICO,2019-12-29,1899-12-30 22:00:00,13.0,25.2
ATICO,2019-12-29,1899-12-31 01:00:00,14.0,28.8
ATICO,2019-12-29,1899-12-31 02:00:00,7.0,21.5
ATICO,2019-12-29,1899-12-31 03:00:00,18.0,25.9
ATICO,2019-12-29,1899-12-31 04:00:00,20.0,31.7
ATICO,2019-12-29,1899-12-31 05:00:00,21.0,30.4
ATICO,2019-12-29,1899-12-31 06:00:00,21.0,31.2
ATICO,2019-12-29,1899-12-31 07:00:00,22.0,36.2
ATICO,2019-12-30,1899-12-30 08:00:00,23.0,40.0
ATICO,2019-12-30,1899-12-30 09:00:00,24.0,42.5
ATICO,2019-12-30,1899-12-30 10:00:00,25.0,78.7
ATICO,2019-12-31,1899-12-30 17:00:00,8.0,23.6
ATICO,2019-12-31,1899-12-30 18:00:00,9.0,23.6
ATICO,2019-12-31,1899-12-30 19:00:00,10.0,24.5
ATICO,2019-12-31,1899-12-30 20:00:00,10.0,25.0
ATICO,2019-12-31,1899-12-30 21:00:00,10.0,26.0
