Marea,Planta,Bodega,# Calas,TDC-Desc,TVN,año,temporada_año
157780,CALLAO,Tradicional,4,12,18.0,2020,2020-I
157772,CALLAO,Tradicional,3,12,21.9,2020,2020-I
157798,CALLAO,Tradicional,3,12,18.5,2020,2020-I
157799,CALLAO,Tradicional,3,14,18.8,2020,2020-I
157801,CALLAO,Tradicional,3,14,22.8,2020,2020-I
157782,CALLAO,Tradicional,2,15,24.2,2020,2020-I
157786,CALLAO,Tradicional,4,17,23.5,2020,2020-I
157796,CALLAO,Tradicional,4,17,25.1,2020,2020-I
157805,CALLAO,Tradicional,3,18,26.0,2020,2020-I
157804,CALLAO,Tradicional,3,18,26.8,2020,2020-I
157767,CALLAO,Frio,2,22,18.7,2020,2020-I
157815,CALLAO,Frio,5,18,17.8,2020,2020-I
157854,CALLAO,Tradicional,2,8,15.6,2020,2020-I
157847,CALLAO,Tradicional,2,9,17.4,2020,2020-I
157846,CALLAO,Tradicional,2,6,16.7,2020,2020-I
157838,CALLAO,Tradicional,4,11,16.5,2020,2020-I
157834,CALLAO,Tradicional,3,11,15.0,2020,2020-I
157842,CALLAO,Tradicional,1,8,21.5,2020,2020-I
157855,CALLAO,Tradicional,2,10,19.7,2020,2020-I
157836,CALLAO,Tradicional,2,11,20.8,2020,2020-I
157835,CALLAO,Tradicional,3,16,22.2,2020,2020-I
157858,CALLAO,Tradicional,2,13,21.3,2020,2020-I
157843,CALLAO,Tradicional,1,14,22.9,2020,2020-I
157726,CALLAO,Frio,6,65,27.9,2020,2020-I
157896,CALLAO,Tradicional,2,18,25.9,2020,2020-I
157852,CALLAO,Tradicional,3,19,24.7,2020,2020-I
157851,CALLAO,Tradicional,2,20,26.1,2020,2020-I
157929,CALLAO,Tradicional,2,8,17.6,2020,2020-I
157926,CALLAO,Tradicional,1,7,21.5,2020,2020-I
157841,CALLAO,Frio,5,30,27.7,2020,2020-I
157877,CALLAO,Frio,2,21,24.2,2020,2020-I
157861,CALLAO,Tradicional,4,20,23.2,2020,2020-I
157915,CALLAO,Tradicional,3,9,16.2,2020,2020-I
157904,CALLAO,Tradicional,3,11,18.6,2020,2020-I
157900,CALLAO,Tradicional,4,11,18.0,2020,2020-I
157898,CALLAO,Tradicional,4,13,20.0,2020,2020-I
157925,CALLAO,Tradicional,3,13,21.0,2020,2020-I
157953,CALLAO,Tradicional,1,9,19.0,2020,2020-I
157927,CALLAO,Tradicional,3,15,19.8,2020,2020-I
157928,CALLAO,Tradicional,2,16,19.8,2020,2020-I
157914,CALLAO,Tradicional,3,20,23.9,2020,2020-I
157943,CALLAO,Tradicional,2,14,21.2,2020,2020-I
157956,CALLAO,Tradicional,2,18,19.0,2020,2020-I
157912,CALLAO,Tradicional,2,19,19.4,2020,2020-I
157906,CALLAO,Frio,3,22,18.7,2020,2020-I
157933,CALLAO,Frio,5,21,21.5,2020,2020-I
158022,CALLAO,Tradicional,1,3,17.9,2020,2020-I
157981,CALLAO,Tradicional,2,10,17.2,2020,2020-I
157978,CALLAO,Tradicional,1,10,19.8,2020,2020-I
157979,CALLAO,Tradicional,1,11,19.7,2020,2020-I
157975,CALLAO,Tradicional,2,10,19.4,2020,2020-I
158001,CALLAO,Tradicional,2,7,14.1,2020,2020-I
157968,CALLAO,Tradicional,2,11,22.3,2020,2020-I
157980,CALLAO,Tradicional,3,12,18.6,2020,2020-I
157971,CALLAO,Tradicional,2,12,17.0,2020,2020-I
157958,CALLAO,Tradicional,3,14,18.5,2020,2020-I
157965,CALLAO,Tradicional,3,15,18.3,2020,2020-I
157985,CALLAO,Tradicional,2,16,20.1,2020,2020-I
157959,CALLAO,Tradicional,4,19,21.7,2020,2020-I
157969,CALLAO,Tradicional,5,20,21.3,2020,2020-I
157966,CALLAO,Frio,2,21,18.5,2020,2020-I
158027,CALLAO,Frio,2,16,17.7,2020,2020-I
158045,CALLAO,Tradicional,2,7,19.5,2020,2020-I
158042,CALLAO,Tradicional,2,6,17.5,2020,2020-I
158070,CALLAO,Tradicional,2,7,17.7,2020,2020-I
158043,CALLAO,Tradicional,2,9,18.5,2020,2020-I
158091,CALLAO,Tradicional,2,9,18.4,2020,2020-I
158087,CALLAO,Tradicional,2,8,17.9,2020,2020-I
158034,CALLAO,Tradicional,2,12,19.7,2020,2020-I
158092,CALLAO,Tradicional,1,7,18.3,2020,2020-I
158059,CALLAO,Tradicional,3,13,19.8,2020,2020-I
158047,CALLAO,Tradicional,3,14,19.9,2020,2020-I
158093,CALLAO,Tradicional,2,12,23.9,2020,2020-I
158075,CALLAO,Tradicional,2,13,21.9,2020,2020-I
158079,CALLAO,Tradicional,2,14,19.8,2020,2020-I
158095,CALLAO,Tradicional,1,12,18.0,2020,2020-I
158036,CALLAO,Tradicional,1,15,19.5,2020,2020-I
158078,CALLAO,Tradicional,2,15,20.4,2020,2020-I
158040,CALLAO,Tradicional,2,15,14.1,2020,2020-I
158076,CALLAO,Tradicional,1,7,17.4,2020,2020-I
158116,CALLAO,Tradicional,2,7,19.2,2020,2020-I
158115,CALLAO,Tradicional,2,11,19.0,2020,2020-I
158127,CALLAO,Tradicional,2,6,17.5,2020,2020-I
158120,CALLAO,Tradicional,1,7,18.5,2020,2020-I
158089,CALLAO,Tradicional,1,6,16.8,2020,2020-I
158128,CALLAO,Tradicional,2,8,16.7,2020,2020-I
158112,CALLAO,Tradicional,2,9,20.1,2020,2020-I
158107,CALLAO,Tradicional,3,14,17.2,2020,2020-I
158114,CALLAO,Tradicional,3,14,24.2,2020,2020-I
158119,CALLAO,Tradicional,3,11,20.4,2020,2020-I
158109,CALLAO,Tradicional,3,15,24.1,2020,2020-I
158122,CALLAO,Tradicional,1,7,14.1,2020,2020-I
158118,CALLAO,Tradicional,1,10,18.0,2020,2020-I
158121,CALLAO,Tradicional,2,13,18.0,2020,2020-I
158082,CALLAO,Tradicional,3,17,19.2,2020,2020-I
158074,CALLAO,Tradicional,3,17,25.0,2020,2020-I
158208,CALLAO,Tradicional,2,13,21.3,2020,2020-I
158181,CALLAO,Tradicional,1,9,17.3,2020,2020-I
158190,CALLAO,Tradicional,3,16,24.2,2020,2020-I
158188,CALLAO,Tradicional,4,16,22.2,2020,2020-I
158185,CALLAO,Tradicional,3,15,21.2,2020,2020-I
158167,CALLAO,Tradicional,3,17,25.9,2020,2020-I
158187,CALLAO,Tradicional,3,16,19.8,2020,2020-I
158183,CALLAO,Tradicional,3,22,24.4,2020,2020-I
158189,CALLAO,Tradicional,4,22,33.3,2020,2020-I
158171,CALLAO,Tradicional,2,20,30.9,2020,2020-I
158186,CALLAO,Tradicional,4,22,32.3,2020,2020-I
158169,CALLAO,Tradicional,5,22,34.9,2020,2020-I
158170,CALLAO,Tradicional,5,22,33.6,2020,2020-I
158243,CALLAO,Tradicional,2,7,19.4,2020,2020-I
158253,CALLAO,Tradicional,1,8,17.2,2020,2020-I
158255,CALLAO,Tradicional,1,8,18.1,2020,2020-I
158310,CALLAO,Tradicional,2,12,18.3,2020,2020-I
158311,CALLAO,Tradicional,2,10,17.6,2020,2020-I
158331,CALLAO,Tradicional,1,6,17.9,2020,2020-I
158275,CALLAO,Tradicional,4,15,20.2,2020,2020-I
158267,CALLAO,Tradicional,2,12,17.6,2020,2020-I
158313,CALLAO,Tradicional,2,13,18.3,2020,2020-I
158276,CALLAO,Tradicional,5,18,18.4,2020,2020-I
158245,CALLAO,Tradicional,5,18,23.9,2020,2020-I
158284,CALLAO,Tradicional,4,20,20.2,2020,2020-I
158286,CALLAO,Tradicional,3,18,21.2,2020,2020-I
158288,CALLAO,Tradicional,5,22,26.2,2020,2020-I
158289,CALLAO,Tradicional,3,22,23.5,2020,2020-I
158304,CALLAO,Tradicional,4,22,26.3,2020,2020-I
158355,CALLAO,Tradicional,1,6,21.3,2020,2020-I
158341,CALLAO,Tradicional,2,12,20.3,2020,2020-I
158340,CALLAO,Tradicional,3,15,25.3,2020,2020-I
158336,CALLAO,Tradicional,3,13,24.6,2020,2020-I
158430,CALLAO,Tradicional,2,9,17.8,2020,2020-I
158429,CALLAO,Tradicional,2,10,18.0,2020,2020-I
158428,CALLAO,Tradicional,2,10,20.2,2020,2020-I
158427,CALLAO,Tradicional,2,13,22.6,2020,2020-I
158555,CALLAO,Tradicional,3,12,18.3,2020,2020-I
158556,CALLAO,Tradicional,2,11,17.8,2020,2020-I
158547,CALLAO,Tradicional,2,12,21.7,2020,2020-I
158545,CALLAO,Tradicional,2,11,22.5,2020,2020-I
158550,CALLAO,Frio,2,13,18.8,2020,2020-I
158557,CALLAO,Tradicional,3,14,23.7,2020,2020-I
158564,CALLAO,Tradicional,3,14,18.6,2020,2020-I
158551,CALLAO,Tradicional,4,14,19.1,2020,2020-I
158593,CALLAO,Tradicional,2,8,17.9,2020,2020-I
158603,CALLAO,Tradicional,2,9,18.0,2020,2020-I
158600,CALLAO,Tradicional,1,8,19.6,2020,2020-I
158596,CALLAO,Tradicional,2,9,17.8,2020,2020-I
158598,CALLAO,Tradicional,2,12,20.1,2020,2020-I
158591,CALLAO,Tradicional,2,12,19.9,2020,2020-I
158595,CALLAO,Tradicional,3,11,20.1,2020,2020-I
158602,CALLAO,Tradicional,4,15,23.4,2020,2020-I
158629,CALLAO,Tradicional,2,11,18.4,2020,2020-I
158637,CALLAO,Tradicional,1,9,17.7,2020,2020-I
158632,CALLAO,Tradicional,2,10,19.8,2020,2020-I
158631,CALLAO,Tradicional,1,8,18.8,2020,2020-I
158630,CALLAO,Tradicional,3,10,17.3,2020,2020-I
158642,CALLAO,Tradicional,2,8,16.3,2020,2020-I
158627,CALLAO,Tradicional,3,10,17.7,2020,2020-I
158636,CALLAO,Tradicional,2,7,16.3,2020,2020-I
155725,SAMANCO,Tradicional,2,13,24.0,2020,2020-I
155729,SAMANCO,Frio,2,20,47.3,2020,2020-I
155761,SAMANCO,Tradicional,1,17,30.1,2020,2020-I
155914,SAMANCO,Tradicional,1,8,20.0,2020,2020-I
155974,SAMANCO,Tradicional,1,8,20.5,2020,2020-I
155961,SAMANCO,Tradicional,1,8,21.7,2020,2020-I
155904,SAMANCO,Frio,4,16,29.0,2020,2020-I
155977,SAMANCO,Frio,4,17,20.8,2020,2020-I
156003,SAMANCO,Frio,4,16,21.4,2020,2020-I
156016,SAMANCO,Frio,4,31,38.3,2020,2020-I
156113,SAMANCO,Frio,2,14,24.6,2020,2020-I
156065,SAMANCO,Tradicional,2,20,33.5,2020,2020-I
156066,SAMANCO,Tradicional,2,26,49.1,2020,2020-I
156268,SAMANCO,Tradicional,3,9,22.1,2020,2020-I
156330,SAMANCO,Frio,3,22,26.7,2020,2020-I
156292,SAMANCO,Tradicional,3,10,20.2,2020,2020-I
156390,SAMANCO,Tradicional,2,18,24.5,2020,2020-I
156469,SAMANCO,Tradicional,2,11,25.2,2020,2020-I
156463,SAMANCO,Frio,2,9,26.8,2020,2020-I
156436,SAMANCO,Tradicional,3,11,20.8,2020,2020-I
156505,SAMANCO,Tradicional,3,12,26.0,2020,2020-I
156432,SAMANCO,Tradicional,4,15,31.2,2020,2020-I
156604,SAMANCO,Tradicional,2,22,33.1,2020,2020-I
156605,SAMANCO,Tradicional,1,20,35.9,2020,2020-I
156608,SAMANCO,Tradicional,2,23,49.0,2020,2020-I
156607,SAMANCO,Tradicional,2,22,53.0,2020,2020-I
156606,SAMANCO,Tradicional,1,30,59.6,2020,2020-I
155433,VEGUETA,Frio,4,22,19.9,2020,2020-I
155430,VEGUETA,Frio,3,19,19.5,2020,2020-I
155423,VEGUETA,Frio,3,19,19.9,2020,2020-I
155568,VEGUETA,Frio,3,12,18.6,2020,2020-I
155584,VEGUETA,Frio,1,6,17.2,2020,2020-I
155579,VEGUETA,Frio,3,18,19.0,2020,2020-I
155570,VEGUETA,Frio,4,20,17.2,2020,2020-I
155590,VEGUETA,Frio,2,16,17.5,2020,2020-I
155609,VEGUETA,Frio,1,8,16.1,2020,2020-I
155546,VEGUETA,Frio,5,55,19.2,2020,2020-I
155549,VEGUETA,Frio,5,55,22.9,2020,2020-I
155572,VEGUETA,Frio,4,36,25.7,2020,2020-I
155603,VEGUETA,Frio,3,16,23.3,2020,2020-I
155600,VEGUETA,Frio,1,24,24.7,2020,2020-I
155627,VEGUETA,Frio,3,19,15.4,2020,2020-I
155607,VEGUETA,Frio,3,28,15.7,2020,2020-I
155633,VEGUETA,Frio,5,30,15.9,2020,2020-I
155643,VEGUETA,Frio,2,14,18.2,2020,2020-I
155644,VEGUETA,Frio,3,14,19.8,2020,2020-I
155672,VEGUETA,Frio,3,16,21.2,2020,2020-I
155682,VEGUETA,Frio,3,13,22.9,2020,2020-I
155674,VEGUETA,Frio,2,15,21.2,2020,2020-I
155687,VEGUETA,Frio,2,9,20.0,2020,2020-I
155679,VEGUETA,Frio,4,22,19.3,2020,2020-I
155712,VEGUETA,Frio,2,11,17.1,2020,2020-I
155732,VEGUETA,Frio,4,13,17.4,2020,2020-I
155751,VEGUETA,Frio,2,29,18.1,2020,2020-I
155736,VEGUETA,Frio,3,31,18.6,2020,2020-I
155773,VEGUETA,Frio,2,22,27.1,2020,2020-I
155864,VEGUETA,Frio,3,20,24.7,2020,2020-I
155800,VEGUETA,Frio,1,17,25.3,2020,2020-I
155802,VEGUETA,Frio,3,28,20.7,2020,2020-I
155906,VEGUETA,Tradicional,1,5,19.5,2020,2020-I
155886,VEGUETA,Frio,3,11,19.8,2020,2020-I
155871,VEGUETA,Frio,4,12,16.9,2020,2020-I
155901,VEGUETA,Tradicional,2,10,18.6,2020,2020-I
155789,VEGUETA,Frio,5,31,17.1,2020,2020-I
155759,VEGUETA,Frio,2,28,24.1,2020,2020-I
155752,VEGUETA,Frio,3,27,17.3,2020,2020-I
155900,VEGUETA,Tradicional,1,7,16.6,2020,2020-I
155938,VEGUETA,Tradicional,2,8,16.8,2020,2020-I
155939,VEGUETA,Tradicional,2,8,16.8,2020,2020-I
156056,VEGUETA,Tradicional,3,8,16.9,2020,2020-I
156054,VEGUETA,Tradicional,2,3,16.7,2020,2020-I
156055,VEGUETA,Tradicional,2,6,15.9,2020,2020-I
156041,VEGUETA,Tradicional,2,11,19.5,2020,2020-I
156070,VEGUETA,Tradicional,1,7,15.7,2020,2020-I
156071,VEGUETA,Tradicional,1,8,15.2,2020,2020-I
156068,VEGUETA,Tradicional,3,13,21.4,2020,2020-I
156067,VEGUETA,Tradicional,4,14,21.8,2020,2020-I
156121,VEGUETA,Frio,2,18,20.6,2020,2020-I
156053,VEGUETA,Frio,3,39,26.3,2020,2020-I
156069,VEGUETA,Frio,4,29,31.4,2020,2020-I
156026,VEGUETA,Frio,2,30,17.7,2020,2020-I
156076,VEGUETA,Frio,3,33,23.7,2020,2020-I
156123,VEGUETA,Frio,5,33,30.1,2020,2020-I
156136,VEGUETA,Tradicional,2,10,20.1,2020,2020-I
156134,VEGUETA,Tradicional,2,12,22.2,2020,2020-I
156135,VEGUETA,Tradicional,2,14,23.3,2020,2020-I
156133,VEGUETA,Tradicional,2,15,29.2,2020,2020-I
156132,VEGUETA,Frio,5,28,20.4,2020,2020-I
156247,VEGUETA,Frio,1,15,20.5,2020,2020-I
156214,VEGUETA,Frio,3,23,17.2,2020,2020-I
156196,VEGUETA,Frio,3,22,17.8,2020,2020-I
156220,VEGUETA,Frio,3,20,19.1,2020,2020-I
156197,VEGUETA,Frio,3,23,23.1,2020,2020-I
156294,VEGUETA,Tradicional,2,7,17.4,2020,2020-I
156337,VEGUETA,Tradicional,1,5,17.7,2020,2020-I
156341,VEGUETA,Tradicional,2,5,15.8,2020,2020-I
156293,VEGUETA,Tradicional,2,6,17.0,2020,2020-I
156342,VEGUETA,Tradicional,2,6,18.8,2020,2020-I
156309,VEGUETA,Frio,2,21,19.7,2020,2020-I
156313,VEGUETA,Frio,5,22,21.9,2020,2020-I
156351,VEGUETA,Tradicional,3,18,22.5,2020,2020-I
156411,VEGUETA,Tradicional,2,10,17.4,2020,2020-I
156367,VEGUETA,Tradicional,3,19,27.2,2020,2020-I
156287,VEGUETA,Tradicional,4,20,29.3,2020,2020-I
156352,VEGUETA,Tradicional,3,21,29.4,2020,2020-I
156363,VEGUETA,Tradicional,2,12,22.9,2020,2020-I
156365,VEGUETA,Tradicional,3,17,22.1,2020,2020-I
156373,VEGUETA,Frio,3,20,30.5,2020,2020-I
156410,VEGUETA,Tradicional,3,19,29.5,2020,2020-I
156315,VEGUETA,Tradicional,3,22,34.4,2020,2020-I
156366,VEGUETA,Tradicional,4,20,30.3,2020,2020-I
156396,VEGUETA,Frio,4,23,19.5,2020,2020-I
156412,VEGUETA,Tradicional,4,21,28.0,2020,2020-I
156400,VEGUETA,Frio,4,17,20.6,2020,2020-I
156414,VEGUETA,Tradicional,3,17,27.2,2020,2020-I
156418,VEGUETA,Tradicional,3,11,19.1,2020,2020-I
156444,VEGUETA,Tradicional,2,9,16.1,2020,2020-I
156437,VEGUETA,Tradicional,1,7,16.8,2020,2020-I
156438,VEGUETA,Tradicional,1,6,17.8,2020,2020-I
156464,VEGUETA,Tradicional,1,4,15.5,2020,2020-I
156482,VEGUETA,Frio,2,10,17.4,2020,2020-I
156485,VEGUETA,Frio,2,9,17.5,2020,2020-I
156480,VEGUETA,Frio,3,13,16.7,2020,2020-I
156497,VEGUETA,Frio,1,12,22.6,2020,2020-I
156508,VEGUETA,Tradicional,3,13,20.3,2020,2020-I
156487,VEGUETA,Tradicional,3,16,25.1,2020,2020-I
156413,VEGUETA,Tradicional,2,16,23.5,2020,2020-I
156483,VEGUETA,Tradicional,4,19,27.2,2020,2020-I
156573,VEGUETA,Tradicional,3,15,19.2,2020,2020-I
156583,VEGUETA,Tradicional,2,16,28.1,2020,2020-I
156571,VEGUETA,Tradicional,4,15,16.3,2020,2020-I
156550,VEGUETA,Frio,2,12,16.9,2020,2020-I
156599,VEGUETA,Tradicional,1,14,18.0,2020,2020-I
156598,VEGUETA,Tradicional,2,16,18.7,2020,2020-I
156631,VEGUETA,Tradicional,3,14,17.9,2020,2020-I
156600,VEGUETA,Frio,5,22,17.8,2020,2020-I
156602,VEGUETA,Frio,5,19,16.9,2020,2020-I
156581,VEGUETA,Tradicional,4,16,15.4,2020,2020-I
156592,VEGUETA,Frio,5,17,16.4,2020,2020-I
156603,VEGUETA,Frio,3,12,18.6,2020,2020-I
156632,VEGUETA,Frio,2,27,20.1,2020,2020-I
156639,VEGUETA,Frio,3,23,18.5,2020,2020-I
156642,VEGUETA,Frio,2,23,20.7,2020,2020-I
156640,VEGUETA,Frio,2,20,20.9,2020,2020-I
156663,VEGUETA,Tradicional,4,19,20.6,2020,2020-I
156664,VEGUETA,Tradicional,3,17,19.3,2020,2020-I
156660,VEGUETA,Tradicional,2,18,17.5,2020,2020-I
156636,VEGUETA,Tradicional,3,18,24.9,2020,2020-I
156646,VEGUETA,Tradicional,1,12,21.9,2020,2020-I
156612,VEGUETA,Frio,4,38,22.7,2020,2020-I
156635,VEGUETA,Tradicional,1,15,22.4,2020,2020-I
156659,VEGUETA,Tradicional,2,14,19.5,2020,2020-I
156637,VEGUETA,Tradicional,2,13,21.2,2020,2020-I
156627,VEGUETA,Frio,2,13,26.3,2020,2020-I
156613,VEGUETA,Frio,3,33,17.1,2020,2020-I
156742,VEGUETA,Tradicional,4,13,17.2,2020,2020-I
156711,VEGUETA,Tradicional,1,9,17.0,2020,2020-I
156743,VEGUETA,Tradicional,2,11,18.8,2020,2020-I
156742,VEGUETA,Tradicional,4,9,17.2,2020,2020-I
156648,VEGUETA,Frio,4,23,20.7,2020,2020-I
156718,VEGUETA,Tradicional,1,11,18.6,2020,2020-I
156719,VEGUETA,Tradicional,1,11,18.9,2020,2020-I
156668,VEGUETA,Tradicional,1,12,18.6,2020,2020-I
156701,VEGUETA,Tradicional,2,12,17.1,2020,2020-I
156700,VEGUETA,Tradicional,2,13,19.8,2020,2020-I
156749,VEGUETA,Frio,4,15,22.2,2020,2020-I
156802,VEGUETA,Tradicional,3,9,20.6,2020,2020-I
156768,VEGUETA,Tradicional,3,8,19.2,2020,2020-I
156769,VEGUETA,Tradicional,3,10,19.5,2020,2020-I
156713,VEGUETA,Tradicional,3,11,17.9,2020,2020-I
156709,VEGUETA,Frio,3,26,19.5,2020,2020-I
156708,VEGUETA,Frio,3,34,29.7,2020,2020-I
156661,VEGUETA,Frio,2,28,30.2,2020,2020-I
156662,VEGUETA,Frio,2,27,20.0,2020,2020-I
156706,VEGUETA,Frio,3,28,18.7,2020,2020-I
156707,VEGUETA,Frio,2,25,19.9,2020,2020-I
156721,VEGUETA,Frio,3,36,24.6,2020,2020-I
156893,VEGUETA,Tradicional,3,11,20.7,2020,2020-I
156892,VEGUETA,Tradicional,2,12,22.8,2020,2020-I
156945,VEGUETA,Tradicional,2,18,29.7,2020,2020-I
156959,VEGUETA,Tradicional,1,18,29.5,2020,2020-I
156705,VEGUETA,Frio,6,54,23.3,2020,2020-I
156946,VEGUETA,Tradicional,2,22,29.6,2020,2020-I
156954,VEGUETA,Tradicional,3,23,29.5,2020,2020-I
156966,VEGUETA,Tradicional,3,22,29.3,2020,2020-I
157026,VEGUETA,Tradicional,2,9,26.4,2020,2020-I
157027,VEGUETA,Tradicional,1,7,25.9,2020,2020-I
157039,VEGUETA,Tradicional,3,10,21.7,2020,2020-I
157035,VEGUETA,Tradicional,2,12,21.9,2020,2020-I
156905,VEGUETA,Frio,4,29,38.7,2020,2020-I
156909,VEGUETA,Tradicional,3,29,32.3,2020,2020-I
156944,VEGUETA,Frio,3,27,38.9,2020,2020-I
156964,VEGUETA,Tradicional,1,23,32.4,2020,2020-I
156961,VEGUETA,Tradicional,2,22,34.5,2020,2020-I
156980,VEGUETA,Tradicional,3,24,27.2,2020,2020-I
157062,VEGUETA,Tradicional,3,12,22.7,2020,2020-I
157057,VEGUETA,Tradicional,3,12,23.6,2020,2020-I
157091,VEGUETA,Tradicional,2,10,19.2,2020,2020-I
157066,VEGUETA,Tradicional,2,10,20.2,2020,2020-I
157060,VEGUETA,Tradicional,2,10,20.3,2020,2020-I
157065,VEGUETA,Tradicional,1,9,19.9,2020,2020-I
157052,VEGUETA,Tradicional,2,20,31.1,2020,2020-I
156965,VEGUETA,Tradicional,4,26,33.6,2020,2020-I
157093,VEGUETA,Tradicional,2,12,24.3,2020,2020-I
157061,VEGUETA,Tradicional,2,15,27.5,2020,2020-I
157090,VEGUETA,Tradicional,2,17,29.3,2020,2020-I
157097,VEGUETA,Tradicional,2,17,28.3,2020,2020-I
157040,VEGUETA,Frio,3,21,38.1,2020,2020-I
157092,VEGUETA,Tradicional,2,20,27.1,2020,2020-I
157099,VEGUETA,Tradicional,2,16,32.4,2020,2020-I
157128,VEGUETA,Tradicional,2,14,28.9,2020,2020-I
157129,VEGUETA,Tradicional,2,14,28.4,2020,2020-I
157134,VEGUETA,Tradicional,1,12,22.2,2020,2020-I
157132,VEGUETA,Tradicional,1,12,19.8,2020,2020-I
157098,VEGUETA,Tradicional,2,20,32.9,2020,2020-I
157100,VEGUETA,Tradicional,1,19,30.7,2020,2020-I
157028,VEGUETA,Tradicional,2,24,41.3,2020,2020-I
157096,VEGUETA,Tradicional,3,22,27.3,2020,2020-I
157141,VEGUETA,Tradicional,1,17,33.2,2020,2020-I
157135,VEGUETA,Tradicional,1,19,34.6,2020,2020-I
157133,VEGUETA,Tradicional,2,21,35.7,2020,2020-I
157142,VEGUETA,Tradicional,3,22,38.1,2020,2020-I
157136,VEGUETA,Tradicional,2,23,30.0,2020,2020-I
157234,VEGUETA,Tradicional,1,6,18.2,2020,2020-I
157205,VEGUETA,Tradicional,2,13,20.8,2020,2020-I
156991,VEGUETA,Tradicional,3,31,48.1,2020,2020-I
157178,VEGUETA,Tradicional,1,17,38.7,2020,2020-I
157143,VEGUETA,Frio,3,27,19.9,2020,2020-I
157222,VEGUETA,Tradicional,2,12,20.6,2020,2020-I
157203,VEGUETA,Tradicional,3,14,23.9,2020,2020-I
157207,VEGUETA,Tradicional,3,13,24.5,2020,2020-I
157168,VEGUETA,Frio,3,18,24.2,2020,2020-I
157212,VEGUETA,Frio,1,14,22.9,2020,2020-I
157223,VEGUETA,Tradicional,3,14,25.0,2020,2020-I
157190,VEGUETA,Tradicional,1,17,30.2,2020,2020-I
157224,VEGUETA,Tradicional,3,17,31.0,2020,2020-I
157240,VEGUETA,Tradicional,3,13,25.9,2020,2020-I
157186,VEGUETA,Tradicional,3,20,31.3,2020,2020-I
157216,VEGUETA,Frio,4,21,20.1,2020,2020-I
157185,VEGUETA,Frio,5,23,19.2,2020,2020-I
157270,VEGUETA,Tradicional,3,12,22.4,2020,2020-I
157279,VEGUETA,Tradicional,3,10,19.9,2020,2020-I
157273,VEGUETA,Tradicional,2,14,23.6,2020,2020-I
157283,VEGUETA,Tradicional,3,13,23.1,2020,2020-I
157271,VEGUETA,Tradicional,3,13,23.9,2020,2020-I
157285,VEGUETA,Tradicional,3,12,24.9,2020,2020-I
157269,VEGUETA,Tradicional,3,14,25.4,2020,2020-I
157265,VEGUETA,Tradicional,4,16,27.7,2020,2020-I
157272,VEGUETA,Tradicional,3,15,27.1,2020,2020-I
157320,VEGUETA,Tradicional,3,18,31.9,2020,2020-I
157274,VEGUETA,Tradicional,3,17,31.2,2020,2020-I
157284,VEGUETA,Tradicional,3,14,28.3,2020,2020-I
157278,VEGUETA,Tradicional,4,20,30.2,2020,2020-I
157355,VEGUETA,Tradicional,3,23,38.1,2020,2020-I
157350,VEGUETA,Tradicional,1,12,17.3,2020,2020-I
157354,VEGUETA,Tradicional,3,14,19.2,2020,2020-I
157358,VEGUETA,Tradicional,2,13,18.1,2020,2020-I
157373,VEGUETA,Tradicional,2,12,21.3,2020,2020-I
157362,VEGUETA,Tradicional,3,14,29.1,2020,2020-I
157364,VEGUETA,Tradicional,3,15,28.5,2020,2020-I
157352,VEGUETA,Tradicional,4,23,42.5,2020,2020-I
157382,VEGUETA,Tradicional,3,31,39.4,2020,2020-I
157356,VEGUETA,Tradicional,3,32,38.9,2020,2020-I
157361,VEGUETA,Tradicional,5,35,56.9,2020,2020-I
157376,VEGUETA,Tradicional,5,17,20.6,2020,2020-I
157375,VEGUETA,Tradicional,3,14,26.1,2020,2020-I
157396,VEGUETA,Tradicional,3,16,19.9,2020,2020-I
157385,VEGUETA,Tradicional,3,16,19.7,2020,2020-I
157359,VEGUETA,Tradicional,4,28,39.0,2020,2020-I
157347,VEGUETA,Tradicional,4,26,39.5,2020,2020-I
157384,VEGUETA,Tradicional,2,28,42.0,2020,2020-I
157363,VEGUETA,Tradicional,3,22,39.9,2020,2020-I
157372,VEGUETA,Tradicional,1,19,32.5,2020,2020-I
157281,VEGUETA,Frio,5,49,23.1,2020,2020-I
157436,VEGUETA,Tradicional,4,19,34.4,2020,2020-I
157485,VEGUETA,Tradicional,2,20,31.9,2020,2020-I
157487,VEGUETA,Tradicional,2,17,29.2,2020,2020-I
157480,VEGUETA,Tradicional,3,17,27.9,2020,2020-I
157470,VEGUETA,Tradicional,5,19,30.3,2020,2020-I
157416,VEGUETA,Tradicional,5,19,29.9,2020,2020-I
157484,VEGUETA,Tradicional,4,18,31.3,2020,2020-I
157425,VEGUETA,Tradicional,4,18,22.2,2020,2020-I
157443,VEGUETA,Tradicional,2,12,26.6,2020,2020-I
157492,VEGUETA,Tradicional,2,11,29.1,2020,2020-I
157439,VEGUETA,Tradicional,1,13,23.1,2020,2020-I
157503,VEGUETA,Tradicional,1,11,21.5,2020,2020-I
157506,VEGUETA,Tradicional,2,12,20.1,2020,2020-I
157533,VEGUETA,Tradicional,1,11,20.5,2020,2020-I
157509,VEGUETA,Tradicional,1,11,18.4,2020,2020-I
157513,VEGUETA,Tradicional,2,11,20.1,2020,2020-I
